year,sex,name,n,prop
2002,F,MATHILDE,155,1.1
2003,F,MATHILDE,179,1.2
2004,F,MATHILDE,179,1.17
2005,F,MATHILDE,171,1.07
2006,F,MATHILDE,160,0.93
2007,F,MATHILDE,159,0.89
2008,F,MATHILDE,187,1
2009,F,MATHILDE,155,0.81
2010,F,MATHILDE,136,0.72
2011,F,MATHILDE,125,0.65
2012,F,MATHILDE,115,0.6
2013,F,MATHILDE,108,0.57
2014,F,MATHILDE,101,0.53
2015,F,MATHILDE,113,0.61
2016,F,MATHILDE,106,0.58
2017,F,MATHILDE,118,0.68
2018,F,MATHILDE,99,0.6
1980,F,MAUDE,136,3.54
1981,F,MAUDE,139,3.05
1982,F,MAUDE,167,3.69
1983,F,MAUDE,220,4.65
1984,F,MAUDE,266,5.24
1985,F,MAUDE,194,3.79
1986,F,MAUDE,220,3.89
1987,F,MAUDE,280,4.72
1988,F,MAUDE,269,4.16
1989,F,MAUDE,279,3.93
1990,F,MAUDE,352,4.12
1991,F,MAUDE,399,4.15
1992,F,MAUDE,519,5.04
1993,F,MAUDE,406,3.79
1994,F,MAUDE,449,3.93
1995,F,MAUDE,605,5.01
1996,F,MAUDE,554,4.43
1997,F,MAUDE,463,3.74
1998,F,MAUDE,537,4.3
1999,F,MAUDE,516,4.04
2000,F,MAUDE,437,3.41
2001,F,MAUDE,353,2.52
2002,F,MAUDE,306,2.16
2003,F,MAUDE,282,1.88
2004,F,MAUDE,220,1.44
2005,F,MAUDE,190,1.19
2006,F,MAUDE,158,0.92
2007,F,MAUDE,165,0.93
2008,F,MAUDE,181,0.96
2009,F,MAUDE,156,0.82
2010,F,MAUDE,154,0.82
2011,F,MAUDE,108,0.56
2012,F,MAUDE,104,0.54
2013,F,MAUDE,96,0.5
2014,F,MAUDE,81,0.42
2015,F,MAUDE,63,0.34
2016,F,MAUDE,57,0.31
2017,F,MAUDE,42,0.24
2018,F,MAUDE,43,0.26
1980,F,MAYA,26,0.68
1981,F,MAYA,24,0.53
1982,F,MAYA,16,0.35
1983,F,MAYA,18,0.38
1984,F,MAYA,23,0.45
1985,F,MAYA,14,0.27
1986,F,MAYA,10,0.18
1987,F,MAYA,17,0.29
1988,F,MAYA,15,0.23
1989,F,MAYA,7,0.1
1990,F,MAYA,10,0.12
1991,F,MAYA,15,0.16
1992,F,MAYA,19,0.18
1993,F,MAYA,18,0.17
1994,F,MAYA,28,0.24
1995,F,MAYA,30,0.25
1996,F,MAYA,34,0.27
1997,F,MAYA,27,0.22
1998,F,MAYA,46,0.37
1999,F,MAYA,72,0.56
2000,F,MAYA,77,0.6
2001,F,MAYA,107,0.76
2002,F,MAYA,115,0.81
2003,F,MAYA,157,1.05
2004,F,MAYA,204,1.34
2005,F,MAYA,210,1.31
2006,F,MAYA,243,1.41
2007,F,MAYA,253,1.42
2008,F,MAYA,209,1.11
2009,F,MAYA,206,1.08
2010,F,MAYA,207,1.1
2011,F,MAYA,162,0.84
2012,F,MAYA,165,0.86
2013,F,MAYA,163,0.86
2014,F,MAYA,155,0.81
2015,F,MAYA,135,0.72
2016,F,MAYA,130,0.71
2017,F,MAYA,116,0.67
2018,F,MAYA,109,0.66
1980,F,MEGAN,5,0.13
1981,F,MEGAN,4,0.09
1982,F,MEGAN,3,0.07
1983,F,MEGAN,7,0.15
1984,F,MEGAN,6,0.12
1985,F,MEGAN,26,0.51
1986,F,MEGAN,26,0.46
1987,F,MEGAN,24,0.4
1988,F,MEGAN,25,0.39
1989,F,MEGAN,22,0.31
1990,F,MEGAN,32,0.37
1991,F,MEGAN,41,0.43
1992,F,MEGAN,53,0.51
1993,F,MEGAN,46,0.43
1994,F,MEGAN,81,0.71
1995,F,MEGAN,94,0.78
1996,F,MEGAN,122,0.98
1997,F,MEGAN,152,1.23
1998,F,MEGAN,240,1.92
1999,F,MEGAN,300,2.35
2000,F,MEGAN,356,2.78
2001,F,MEGAN,370,2.64
2002,F,MEGAN,344,2.43
2003,F,MEGAN,328,2.19
2004,F,MEGAN,269,1.76
2005,F,MEGAN,277,1.73
2006,F,MEGAN,210,1.22
2007,F,MEGAN,178,1
2008,F,MEGAN,172,0.92
2009,F,MEGAN,179,0.94
2010,F,MEGAN,194,1.03
2011,F,MEGAN,190,0.99
2012,F,MEGAN,176,0.91
2013,F,MEGAN,122,0.64
2014,F,MEGAN,123,0.64
2015,F,MEGAN,124,0.67
2016,F,MEGAN,100,0.55
2017,F,MEGAN,86,0.5
2018,F,MEGAN,68,0.41
1980,F,MEGANE,0,0
1981,F,MEGANE,0,0
1982,F,MEGANE,0,0
1983,F,MEGANE,0,0
1984,F,MEGANE,1,0.02
1985,F,MEGANE,0,0
1986,F,MEGANE,0,0
1987,F,MEGANE,3,0.05
1988,F,MEGANE,5,0.08
1989,F,MEGANE,1,0.01
1990,F,MEGANE,5,0.06
1991,F,MEGANE,9,0.09
1992,F,MEGANE,11,0.11
1993,F,MEGANE,20,0.19
1994,F,MEGANE,19,0.17
1995,F,MEGANE,60,0.5
1996,F,MEGANE,55,0.44
1997,F,MEGANE,90,0.73
1998,F,MEGANE,158,1.26
1999,F,MEGANE,176,1.38
2000,F,MEGANE,218,1.7
2001,F,MEGANE,276,1.97
2002,F,MEGANE,304,2.15
2003,F,MEGANE,269,1.8
2004,F,MEGANE,307,2.01
2005,F,MEGANE,291,1.82
2006,F,MEGANE,269,1.56
2007,F,MEGANE,293,1.64
2008,F,MEGANE,273,1.45
2009,F,MEGANE,246,1.29
2010,F,MEGANE,254,1.35
2011,F,MEGANE,236,1.23
2012,F,MEGANE,218,1.13
2013,F,MEGANE,202,1.06
2014,F,MEGANE,161,0.84
2015,F,MEGANE,134,0.72
2016,F,MEGANE,110,0.6
2017,F,MEGANE,102,0.59
2018,F,MEGANE,108,0.65
1980,F,MELODIE,23,0.6
1981,F,MELODIE,43,0.94
1982,F,MELODIE,44,0.97
1983,F,MELODIE,55,1.16
1984,F,MELODIE,48,0.95
1985,F,MELODIE,47,0.92
1986,F,MELODIE,38,0.67
1987,F,MELODIE,50,0.84
1988,F,MELODIE,40,0.62
1989,F,MELODIE,54,0.76
1990,F,MELODIE,60,0.7
1991,F,MELODIE,58,0.6
1992,F,MELODIE,100,0.97
1993,F,MELODIE,100,0.93
1994,F,MELODIE,102,0.89
1995,F,MELODIE,80,0.66
1996,F,MELODIE,91,0.73
1997,F,MELODIE,93,0.75
1998,F,MELODIE,97,0.78
1999,F,MELODIE,71,0.56
2000,F,MELODIE,116,0.9
2001,F,MELODIE,136,0.97
2002,F,MELODIE,151,1.07
2003,F,MELODIE,151,1.01
2004,F,MELODIE,140,0.92
2005,F,MELODIE,170,1.06
2006,F,MELODIE,159,0.92
2007,F,MELODIE,145,0.81
2008,F,MELODIE,182,0.97
2009,F,MELODIE,173,0.91
2010,F,MELODIE,135,0.72
2011,F,MELODIE,139,0.72
2012,F,MELODIE,162,0.84
2013,F,MELODIE,138,0.72
2014,F,MELODIE,135,0.7
2015,F,MELODIE,125,0.67
2016,F,MELODIE,108,0.59
2017,F,MELODIE,114,0.66
2018,F,MELODIE,106,0.64
1980,F,MIA,11,0.29
1981,F,MIA,6,0.13
1982,F,MIA,7,0.15
1983,F,MIA,4,0.08
1984,F,MIA,8,0.16
1985,F,MIA,4,0.08
1986,F,MIA,6,0.11
1987,F,MIA,7,0.12
1988,F,MIA,5,0.08
1989,F,MIA,7,0.1
1990,F,MIA,5,0.06
1991,F,MIA,7,0.07
1992,F,MIA,8,0.08
1993,F,MIA,6,0.06
1994,F,MIA,13,0.11
1995,F,MIA,11,0.09
1996,F,MIA,9,0.07
1997,F,MIA,27,0.22
1998,F,MIA,24,0.19
1999,F,MIA,31,0.24
2000,F,MIA,43,0.34
2001,F,MIA,74,0.53
2002,F,MIA,113,0.8
2003,F,MIA,158,1.06
2004,F,MIA,150,0.98
2005,F,MIA,219,1.37
2006,F,MIA,207,1.2
2007,F,MIA,265,1.49
2008,F,MIA,294,1.57
2009,F,MIA,341,1.79
2010,F,MIA,329,1.74
2011,F,MIA,316,1.65
2012,F,MIA,364,1.89
2013,F,MIA,308,1.62
2014,F,MIA,332,1.73
2015,F,MIA,325,1.74
2016,F,MIA,331,1.82
2017,F,MIA,301,1.74
2018,F,MIA,273,1.64
1980,F,MILA,0,0
1981,F,MILA,0,0
1982,F,MILA,0,0
1983,F,MILA,1,0.02
1984,F,MILA,7,0.14
1985,F,MILA,7,0.14
1986,F,MILA,6,0.11
1987,F,MILA,6,0.1
1988,F,MILA,2,0.03
1989,F,MILA,3,0.04
1990,F,MILA,4,0.05
1991,F,MILA,1,0.01
1992,F,MILA,3,0.03
1993,F,MILA,7,0.07
1994,F,MILA,6,0.05
1995,F,MILA,3,0.02
1996,F,MILA,3,0.02
1997,F,MILA,2,0.02
1998,F,MILA,2,0.02
1999,F,MILA,3,0.02
2000,F,MILA,5,0.04
2001,F,MILA,7,0.05
2002,F,MILA,8,0.06
2003,F,MILA,9,0.06
2004,F,MILA,16,0.1
2005,F,MILA,15,0.09
2006,F,MILA,23,0.13
2007,F,MILA,42,0.24
2008,F,MILA,59,0.31
2009,F,MILA,61,0.32
2010,F,MILA,62,0.33
2011,F,MILA,117,0.61
2012,F,MILA,141,0.73
2013,F,MILA,167,0.88
2014,F,MILA,191,1
2015,F,MILA,218,1.17
2016,F,MILA,252,1.39
2017,F,MILA,245,1.41
2018,F,MILA,251,1.51
1980,F,MYA,1,0.03
1981,F,MYA,1,0.02
1982,F,MYA,2,0.04
1983,F,MYA,1,0.02
1984,F,MYA,1,0.02
1985,F,MYA,0,0
1986,F,MYA,0,0
1987,F,MYA,0,0
1988,F,MYA,2,0.03
1989,F,MYA,1,0.01
1990,F,MYA,0,0
1991,F,MYA,0,0
1992,F,MYA,0,0
1993,F,MYA,0,0
1994,F,MYA,0,0
1995,F,MYA,2,0.02
1996,F,MYA,2,0.02
1997,F,MYA,2,0.02
1998,F,MYA,2,0.02
1999,F,MYA,7,0.05
2000,F,MYA,8,0.06
2001,F,MYA,22,0.16
2002,F,MYA,58,0.41
2003,F,MYA,86,0.57
2004,F,MYA,78,0.51
2005,F,MYA,91,0.57
2006,F,MYA,104,0.6
2007,F,MYA,118,0.66
2008,F,MYA,130,0.69
2009,F,MYA,154,0.81
2010,F,MYA,148,0.78
2011,F,MYA,120,0.63
2012,F,MYA,112,0.58
2013,F,MYA,133,0.7
2014,F,MYA,128,0.67
2015,F,MYA,95,0.51
2016,F,MYA,97,0.53
2017,F,MYA,74,0.43
2018,F,MYA,64,0.38
1980,F,NAOMIE,4,0.1
1981,F,NAOMIE,9,0.2
1982,F,NAOMIE,6,0.13
1983,F,NAOMIE,5,0.11
1984,F,NAOMIE,6,0.12
1985,F,NAOMIE,6,0.12
1986,F,NAOMIE,1,0.02
1987,F,NAOMIE,10,0.17
1988,F,NAOMIE,13,0.2
1989,F,NAOMIE,11,0.16
1990,F,NAOMIE,11,0.13
1991,F,NAOMIE,15,0.16
1992,F,NAOMIE,15,0.15
1993,F,NAOMIE,24,0.22
1994,F,NAOMIE,37,0.32
1995,F,NAOMIE,48,0.4
1996,F,NAOMIE,46,0.37
1997,F,NAOMIE,65,0.53
1998,F,NAOMIE,59,0.47
1999,F,NAOMIE,80,0.63
2000,F,NAOMIE,86,0.67
2001,F,NAOMIE,94,0.67
2002,F,NAOMIE,108,0.76
2003,F,NAOMIE,111,0.74
2004,F,NAOMIE,103,0.67
2005,F,NAOMIE,107,0.67
2006,F,NAOMIE,102,0.59
2007,F,NAOMIE,86,0.48
2008,F,NAOMIE,92,0.49
2009,F,NAOMIE,116,0.61
2010,F,NAOMIE,126,0.67
2011,F,NAOMIE,123,0.64
2012,F,NAOMIE,115,0.6
2013,F,NAOMIE,88,0.46
2014,F,NAOMIE,100,0.52
2015,F,NAOMIE,73,0.39
2016,F,NAOMIE,62,0.34
2017,F,NAOMIE,54,0.31
2018,F,NAOMIE,38,0.23
1980,F,NOEMIE,32,0.83
1981,F,NOEMIE,42,0.92
1982,F,NOEMIE,51,1.13
1983,F,NOEMIE,59,1.25
1984,F,NOEMIE,62,1.22
1985,F,NOEMIE,65,1.27
1986,F,NOEMIE,76,1.34
1987,F,NOEMIE,74,1.25
1988,F,NOEMIE,86,1.33
1989,F,NOEMIE,117,1.65
1990,F,NOEMIE,107,1.25
1991,F,NOEMIE,132,1.37
1992,F,NOEMIE,160,1.55
1993,F,NOEMIE,214,2
1994,F,NOEMIE,366,3.2
1995,F,NOEMIE,438,3.63
1996,F,NOEMIE,390,3.12
1997,F,NOEMIE,437,3.53
1998,F,NOEMIE,436,3.49
1999,F,NOEMIE,443,3.47
2000,F,NOEMIE,430,3.35
2001,F,NOEMIE,412,2.94
2002,F,NOEMIE,395,2.79
2003,F,NOEMIE,412,2.75
2004,F,NOEMIE,346,2.27
2005,F,NOEMIE,339,2.12
2006,F,NOEMIE,300,1.74
2007,F,NOEMIE,313,1.75
2008,F,NOEMIE,303,1.61
2009,F,NOEMIE,321,1.69
2010,F,NOEMIE,362,1.92
2011,F,NOEMIE,276,1.44
2012,F,NOEMIE,274,1.42
2013,F,NOEMIE,247,1.3
2014,F,NOEMIE,200,1.04
2015,F,NOEMIE,171,0.92
2016,F,NOEMIE,175,0.96
2017,F,NOEMIE,128,0.74
2018,F,NOEMIE,115,0.69
1980,F,OCEANE,1,0.03
1981,F,OCEANE,0,0
1982,F,OCEANE,0,0
1983,F,OCEANE,0,0
1984,F,OCEANE,0,0
1985,F,OCEANE,0,0
1986,F,OCEANE,2,0.04
1987,F,OCEANE,1,0.02
1988,F,OCEANE,1,0.02
1989,F,OCEANE,0,0
1990,F,OCEANE,2,0.02
1991,F,OCEANE,4,0.04
1992,F,OCEANE,5,0.05
1993,F,OCEANE,2,0.02
1994,F,OCEANE,6,0.05
1995,F,OCEANE,10,0.08
1996,F,OCEANE,13,0.1
1997,F,OCEANE,21,0.17
1998,F,OCEANE,41,0.33
1999,F,OCEANE,47,0.37
2000,F,OCEANE,56,0.44
2001,F,OCEANE,99,0.71
2002,F,OCEANE,161,1.14
2003,F,OCEANE,151,1.01
2004,F,OCEANE,269,1.76
2005,F,OCEANE,274,1.71
2006,F,OCEANE,313,1.82
2007,F,OCEANE,260,1.46
2008,F,OCEANE,265,1.41
2009,F,OCEANE,255,1.34
2010,F,OCEANE,205,1.09
2011,F,OCEANE,169,0.88
2012,F,OCEANE,144,0.75
2013,F,OCEANE,166,0.87
2014,F,OCEANE,144,0.75
2015,F,OCEANE,142,0.76
2016,F,OCEANE,126,0.69
2017,F,OCEANE,123,0.71
2018,F,OCEANE,136,0.82
1980,F,OCEANNE,0,0
1981,F,OCEANNE,0,0
1982,F,OCEANNE,0,0
1983,F,OCEANNE,0,0
1984,F,OCEANNE,0,0
1985,F,OCEANNE,0,0
1986,F,OCEANNE,1,0.02
1987,F,OCEANNE,0,0
1988,F,OCEANNE,0,0
1989,F,OCEANNE,0,0
1990,F,OCEANNE,1,0.01
1991,F,OCEANNE,1,0.01
1992,F,OCEANNE,0,0
1993,F,OCEANNE,1,0.01
1994,F,OCEANNE,3,0.03
1995,F,OCEANNE,5,0.04
1996,F,OCEANNE,7,0.06
1997,F,OCEANNE,10,0.08
1998,F,OCEANNE,18,0.14
1999,F,OCEANNE,29,0.23
2000,F,OCEANNE,33,0.26
2001,F,OCEANNE,58,0.41
2002,F,OCEANNE,78,0.55
2003,F,OCEANNE,111,0.74
2004,F,OCEANNE,133,0.87
2005,F,OCEANNE,169,1.06
2006,F,OCEANNE,175,1.02
2007,F,OCEANNE,148,0.83
2008,F,OCEANNE,188,1
2009,F,OCEANNE,131,0.69
2010,F,OCEANNE,94,0.5
2011,F,OCEANNE,109,0.57
2012,F,OCEANNE,108,0.56
2013,F,OCEANNE,100,0.53
2014,F,OCEANNE,78,0.41
2015,F,OCEANNE,74,0.4
2016,F,OCEANNE,66,0.36
2017,F,OCEANNE,78,0.45
2018,F,OCEANNE,68,0.41
1980,F,OLIVIA,11,0.29
1981,F,OLIVIA,10,0.22
1982,F,OLIVIA,14,0.31
1983,F,OLIVIA,12,0.25
1984,F,OLIVIA,17,0.33
1985,F,OLIVIA,26,0.51
1986,F,OLIVIA,16,0.28
1987,F,OLIVIA,31,0.52
1988,F,OLIVIA,28,0.43
1989,F,OLIVIA,40,0.56
1990,F,OLIVIA,48,0.56
1991,F,OLIVIA,71,0.74
1992,F,OLIVIA,72,0.7
1993,F,OLIVIA,79,0.74
1994,F,OLIVIA,89,0.78
1995,F,OLIVIA,74,0.61
1996,F,OLIVIA,72,0.58
1997,F,OLIVIA,65,0.53
1998,F,OLIVIA,65,0.52
1999,F,OLIVIA,87,0.68
2000,F,OLIVIA,91,0.71
2001,F,OLIVIA,97,0.69
2002,F,OLIVIA,98,0.69
2003,F,OLIVIA,109,0.73
2004,F,OLIVIA,130,0.85
2005,F,OLIVIA,152,0.95
2006,F,OLIVIA,157,0.91
2007,F,OLIVIA,186,1.04
2008,F,OLIVIA,236,1.26
2009,F,OLIVIA,329,1.73
2010,F,OLIVIA,371,1.97
2011,F,OLIVIA,390,2.03
2012,F,OLIVIA,471,2.44
2013,F,OLIVIA,505,2.65
2014,F,OLIVIA,520,2.71
2015,F,OLIVIA,482,2.59
2016,F,OLIVIA,516,2.84
2017,F,OLIVIA,489,2.82
2018,F,OLIVIA,490,2.95
1980,F,OPHELIE,1,0.03
1981,F,OPHELIE,2,0.04
1982,F,OPHELIE,2,0.04
1983,F,OPHELIE,2,0.04
1984,F,OPHELIE,0,0
1985,F,OPHELIE,2,0.04
1986,F,OPHELIE,4,0.07
1987,F,OPHELIE,2,0.03
1988,F,OPHELIE,1,0.02
1989,F,OPHELIE,1,0.01
1990,F,OPHELIE,2,0.02
1991,F,OPHELIE,1,0.01
1992,F,OPHELIE,4,0.04
1993,F,OPHELIE,4,0.04
1994,F,OPHELIE,7,0.06
1995,F,OPHELIE,9,0.07
1996,F,OPHELIE,7,0.06
1997,F,OPHELIE,32,0.26
1998,F,OPHELIE,23,0.18
1999,F,OPHELIE,45,0.35
2000,F,OPHELIE,23,0.18
2001,F,OPHELIE,38,0.27
2002,F,OPHELIE,40,0.28
2003,F,OPHELIE,51,0.34
2004,F,OPHELIE,49,0.32
2005,F,OPHELIE,49,0.31
2006,F,OPHELIE,77,0.45
2007,F,OPHELIE,81,0.45
2008,F,OPHELIE,92,0.49
2009,F,OPHELIE,90,0.47
2010,F,OPHELIE,76,0.4
2011,F,OPHELIE,88,0.46
2012,F,OPHELIE,86,0.45
2013,F,OPHELIE,93,0.49
2014,F,OPHELIE,126,0.66
2015,F,OPHELIE,150,0.8
2016,F,OPHELIE,125,0.69
2017,F,OPHELIE,159,0.92
2018,F,OPHELIE,153,0.92
1980,F,RAPHAELLE,6,0.16
1981,F,RAPHAELLE,15,0.33
1982,F,RAPHAELLE,13,0.29
1983,F,RAPHAELLE,15,0.32
1984,F,RAPHAELLE,11,0.22
1985,F,RAPHAELLE,16,0.31
1986,F,RAPHAELLE,39,0.69
1987,F,RAPHAELLE,36,0.61
1988,F,RAPHAELLE,28,0.43
1989,F,RAPHAELLE,45,0.63
1990,F,RAPHAELLE,48,0.56
1991,F,RAPHAELLE,54,0.56
1992,F,RAPHAELLE,54,0.52
1993,F,RAPHAELLE,59,0.55
1994,F,RAPHAELLE,44,0.38
1995,F,RAPHAELLE,54,0.45
1996,F,RAPHAELLE,86,0.69
1997,F,RAPHAELLE,73,0.59
1998,F,RAPHAELLE,66,0.53
1999,F,RAPHAELLE,71,0.56
2000,F,RAPHAELLE,78,0.61
2001,F,RAPHAELLE,83,0.59
2002,F,RAPHAELLE,91,0.64
2003,F,RAPHAELLE,93,0.62
2004,F,RAPHAELLE,78,0.51
2005,F,RAPHAELLE,132,0.83
2006,F,RAPHAELLE,172,1
2007,F,RAPHAELLE,167,0.94
2008,F,RAPHAELLE,192,1.02
2009,F,RAPHAELLE,193,1.01
2010,F,RAPHAELLE,211,1.12
2011,F,RAPHAELLE,205,1.07
2012,F,RAPHAELLE,199,1.03
2013,F,RAPHAELLE,204,1.07
2014,F,RAPHAELLE,216,1.13
2015,F,RAPHAELLE,230,1.23
2016,F,RAPHAELLE,222,1.22
2017,F,RAPHAELLE,204,1.18
2018,F,RAPHAELLE,177,1.06
1980,F,ROMY,1,0.03
1981,F,ROMY,10,0.22
1982,F,ROMY,2,0.04
1983,F,ROMY,8,0.17
1984,F,ROMY,4,0.08
1985,F,ROMY,4,0.08
1986,F,ROMY,5,0.09
1987,F,ROMY,8,0.13
1988,F,ROMY,8,0.12
1989,F,ROMY,9,0.13
1990,F,ROMY,9,0.11
1991,F,ROMY,5,0.05
1992,F,ROMY,11,0.11
1993,F,ROMY,5,0.05
1994,F,ROMY,5,0.04
1995,F,ROMY,6,0.05
1996,F,ROMY,7,0.06
1997,F,ROMY,10,0.08
1998,F,ROMY,8,0.06
1999,F,ROMY,12,0.09
2000,F,ROMY,15,0.12
2001,F,ROMY,16,0.11
2002,F,ROMY,10,0.07
2003,F,ROMY,14,0.09
2004,F,ROMY,12,0.08
2005,F,ROMY,16,0.1
2006,F,ROMY,20,0.12
2007,F,ROMY,30,0.17
2008,F,ROMY,27,0.14
2009,F,ROMY,64,0.34
2010,F,ROMY,58,0.31
2011,F,ROMY,70,0.36
2012,F,ROMY,124,0.64
2013,F,ROMY,139,0.73
2014,F,ROMY,189,0.99
2015,F,ROMY,300,1.61
2016,F,ROMY,324,1.78
2017,F,ROMY,303,1.75
2018,F,ROMY,310,1.86
1980,F,ROSALIE,21,0.55
1981,F,ROSALIE,24,0.53
1982,F,ROSALIE,21,0.46
1983,F,ROSALIE,17,0.36
1984,F,ROSALIE,18,0.35
1985,F,ROSALIE,15,0.29
1986,F,ROSALIE,17,0.3
1987,F,ROSALIE,18,0.3
1988,F,ROSALIE,11,0.17
1989,F,ROSALIE,16,0.23
1990,F,ROSALIE,37,0.43
1991,F,ROSALIE,53,0.55
1992,F,ROSALIE,105,1.02
1993,F,ROSALIE,124,1.16
1994,F,ROSALIE,126,1.1
1995,F,ROSALIE,140,1.16
1996,F,ROSALIE,195,1.56
1997,F,ROSALIE,220,1.78
1998,F,ROSALIE,233,1.86
1999,F,ROSALIE,209,1.64
2000,F,ROSALIE,251,1.96
2001,F,ROSALIE,270,1.93
2002,F,ROSALIE,294,2.08
2003,F,ROSALIE,326,2.18
2004,F,ROSALIE,395,2.59
2005,F,ROSALIE,345,2.16
2006,F,ROSALIE,402,2.33
2007,F,ROSALIE,408,2.29
2008,F,ROSALIE,388,2.07
2009,F,ROSALIE,377,1.98
2010,F,ROSALIE,386,2.05
2011,F,ROSALIE,365,1.9
2012,F,ROSALIE,383,1.99
2013,F,ROSALIE,408,2.14
2014,F,ROSALIE,414,2.16
2015,F,ROSALIE,358,1.92
2016,F,ROSALIE,409,2.25
2017,F,ROSALIE,385,2.22
2018,F,ROSALIE,323,1.94
1980,F,ROSE,8,0.21
1981,F,ROSE,5,0.11
1982,F,ROSE,3,0.07
1983,F,ROSE,5,0.11
1984,F,ROSE,4,0.08
1985,F,ROSE,1,0.02
1986,F,ROSE,4,0.07
1987,F,ROSE,2,0.03
1988,F,ROSE,7,0.11
1989,F,ROSE,4,0.06
1990,F,ROSE,3,0.04
1991,F,ROSE,19,0.2
1992,F,ROSE,24,0.23
1993,F,ROSE,11,0.1
1994,F,ROSE,21,0.18
1995,F,ROSE,42,0.35
1996,F,ROSE,51,0.41
1997,F,ROSE,33,0.27
1998,F,ROSE,102,0.82
1999,F,ROSE,96,0.75
2000,F,ROSE,104,0.81
2001,F,ROSE,100,0.71
2002,F,ROSE,146,1.03
2003,F,ROSE,140,0.94
2004,F,ROSE,129,0.84
2005,F,ROSE,145,0.91
2006,F,ROSE,211,1.23
2007,F,ROSE,218,1.22
2008,F,ROSE,175,0.93
2009,F,ROSE,225,1.18
2010,F,ROSE,212,1.12
2011,F,ROSE,213,1.11
2012,F,ROSE,207,1.07
2013,F,ROSE,228,1.2
2014,F,ROSE,228,1.19
2015,F,ROSE,234,1.26
2016,F,ROSE,280,1.54
2017,F,ROSE,289,1.67
2018,F,ROSE,310,1.86
1980,F,SARA,91,2.37
1981,F,SARA,96,2.11
1982,F,SARA,99,2.19
1983,F,SARA,112,2.37
1984,F,SARA,92,1.81
1985,F,SARA,111,2.17
1986,F,SARA,135,2.39
1987,F,SARA,163,2.75
1988,F,SARA,124,1.92
1989,F,SARA,144,2.03
1990,F,SARA,133,1.56
1991,F,SARA,154,1.6
1992,F,SARA,153,1.49
1993,F,SARA,190,1.77
1994,F,SARA,177,1.55
1995,F,SARA,189,1.57
1996,F,SARA,181,1.45
1997,F,SARA,183,1.48
1998,F,SARA,138,1.1
1999,F,SARA,131,1.03
2000,F,SARA,149,1.16
2001,F,SARA,132,0.94
2002,F,SARA,159,1.12
2003,F,SARA,169,1.13
2004,F,SARA,185,1.21
2005,F,SARA,156,0.98
2006,F,SARA,179,1.04
2007,F,SARA,173,0.97
2008,F,SARA,201,1.07
2009,F,SARA,176,0.92
2010,F,SARA,156,0.83
2011,F,SARA,160,0.83
2012,F,SARA,146,0.76
2013,F,SARA,141,0.74
2014,F,SARA,127,0.66
2015,F,SARA,115,0.62
2016,F,SARA,111,0.61
2017,F,SARA,97,0.56
2018,F,SARA,81,0.49
1980,F,SARAH,188,4.9
1981,F,SARAH,177,3.89
1982,F,SARAH,247,5.45
1983,F,SARAH,225,4.75
1984,F,SARAH,258,5.08
1985,F,SARAH,263,5.14
1986,F,SARAH,381,6.73
1987,F,SARAH,425,7.17
1988,F,SARAH,461,7.12
1989,F,SARAH,502,7.08
1990,F,SARAH,525,6.14
1991,F,SARAH,568,5.91
1992,F,SARAH,538,5.23
1993,F,SARAH,538,5.02
1994,F,SARAH,652,5.7
1995,F,SARAH,573,4.75
1996,F,SARAH,542,4.33
1997,F,SARAH,545,4.4
1998,F,SARAH,500,4
1999,F,SARAH,442,3.46
2000,F,SARAH,439,3.42
2001,F,SARAH,461,3.29
2002,F,SARAH,423,2.99
2003,F,SARAH,387,2.59
2004,F,SARAH,370,2.42
2005,F,SARAH,409,2.56
2006,F,SARAH,356,2.07
2007,F,SARAH,374,2.1
2008,F,SARAH,370,1.97
2009,F,SARAH,336,1.77
2010,F,SARAH,317,1.68
2011,F,SARAH,300,1.56
2012,F,SARAH,290,1.5
2013,F,SARAH,260,1.37
2014,F,SARAH,272,1.42
2015,F,SARAH,237,1.27
2016,F,SARAH,247,1.36
2017,F,SARAH,195,1.12
2018,F,SARAH,176,1.06
1980,F,SIMONE,5,0.13
1981,F,SIMONE,4,0.09
1982,F,SIMONE,3,0.07
1983,F,SIMONE,6,0.13
1984,F,SIMONE,2,0.04
1985,F,SIMONE,5,0.1
1986,F,SIMONE,6,0.11
1987,F,SIMONE,3,0.05
1988,F,SIMONE,5,0.08
1989,F,SIMONE,4,0.06
1990,F,SIMONE,11,0.13
1991,F,SIMONE,5,0.05
1992,F,SIMONE,10,0.1
1993,F,SIMONE,7,0.07
1994,F,SIMONE,6,0.05
1995,F,SIMONE,10,0.08
1996,F,SIMONE,15,0.12
1997,F,SIMONE,10,0.08
1998,F,SIMONE,9,0.07
1999,F,SIMONE,15,0.12
2000,F,SIMONE,11,0.09
2001,F,SIMONE,16,0.11
2002,F,SIMONE,19,0.13
2003,F,SIMONE,42,0.28
2004,F,SIMONE,31,0.2
2005,F,SIMONE,37,0.23
2006,F,SIMONE,41,0.24
2007,F,SIMONE,41,0.23
2008,F,SIMONE,55,0.29
2009,F,SIMONE,63,0.33
2010,F,SIMONE,58,0.31
2011,F,SIMONE,68,0.35
2012,F,SIMONE,82,0.43
2013,F,SIMONE,72,0.38
2014,F,SIMONE,97,0.51
2015,F,SIMONE,104,0.56
